Compañía,Documento,Pedido_ERP,RECEIPT_DATE1,PACKING_LIST_ID,Fecha_Etiqueta,RECEIPT_ID_TYPE,erp,Proveedor,Puerta,Inicio_Check_in,Inicio_Etiquetado,ID_Recibido1,Lineas2,Líneas_recibidas,Cantidad_Recibida,ID_Pendiente_por_recibir,ID_Pendiente_por_almacenar,ID__Almacenado,Cantidad_Almacenado,Lineas,Lineas1,Cantidad_total,Inicio_de_almacenaje,PEDIMENTO,FECHA_CERRADO,Horas_Inspeccion,Horas_Etiquetado,Horas_Acomodo,estatus
Siemens,1112788676,407846,24/02/2023 09:36 AM,102655,27/02/2023 02:27 PM,IMPORTACION,Sin Dato,91004938,R01,2023-02-27 06:55,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-02-28 07:54,,2023-02-28 07:54:25,17,No Aplica,13,18
Siemens,1112802876,409460,02/03/2023 08:45 PM,103301,06/03/2023 12:22 PM,IMPORTACION,Sin Dato,91004938,R01,2023-03-06 04:06,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-03-06 05:40,,2023-03-06 17:40:37,5,No Aplica,1,6
Siemens,1112802881,409460,02/03/2023 08:45 PM,103306,06/03/2023 12:22 PM,IMPORTACION,Sin Dato,91004938,R01,2023-03-06 04:18,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-03-06 05:00,,2023-03-06 17:00:53,5,No Aplica,1,5
Siemens,1112802883,409460,02/03/2023 08:45 PM,103308,06/03/2023 12:22 PM,IMPORTACION,Sin Dato,91004938,R01,2023-03-06 04:19,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-03-06 06:02,,2023-03-06 18:02:47,6,No Aplica,2,6
Siemens,1112803097,409460,02/03/2023 08:45 PM,103316,06/03/2023 12:22 PM,IMPORTACION,Sin Dato,91004938,R01,2023-03-06 04:31,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-03-06 05:51,,2023-03-06 17:51:27,5,No Aplica,1,6
Siemens,1112803098,409460,02/03/2023 08:45 PM,103317,06/03/2023 12:22 PM,IMPORTACION,Sin Dato,91004938,R01,2023-03-06 04:15,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-03-06 05:02,,2023-03-06 17:02:27,5,No Aplica,1,5
Siemens,1112803101,409460,02/03/2023 08:45 PM,103319,06/03/2023 12:22 PM,IMPORTACION,Sin Dato,91004938,R01,2023-03-06 04:01,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-03-06 04:31,,2023-03-06 16:31:32,4,No Aplica,0,5
Siemens,1112803103,409460,02/03/2023 08:45 PM,103320,06/03/2023 12:22 PM,IMPORTACION,Sin Dato,91004938,R01,2023-03-06 04:00,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-03-06 04:31,,2023-03-06 16:31:44,4,No Aplica,0,5
Siemens,1112803104,409460,02/03/2023 08:45 PM,103321,06/03/2023 12:22 PM,IMPORTACION,Sin Dato,91004938,R01,2023-03-06 04:05,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-03-06 05:40,,2023-03-06 17:40:48,5,No Aplica,1,6
Siemens,1112803106,409460,02/03/2023 08:45 PM,103322,06/03/2023 12:22 PM,IMPORTACION,Sin Dato,91004938,R01,2023-03-06 04:29,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-03-06 05:49,,2023-03-06 17:49:31,5,No Aplica,1,6
Siemens,1112803107,409460,02/03/2023 08:45 PM,103323,06/03/2023 12:22 PM,IMPORTACION,Sin Dato,91004938,R01,2023-03-06 04:30,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-03-06 05:50,,2023-03-06 17:50:02,5,No Aplica,1,6
Siemens,1112803111,409460,02/03/2023 08:45 PM,103325,06/03/2023 12:22 PM,IMPORTACION,Sin Dato,91004938,R01,2023-03-06 04:30,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-03-06 05:49,,2023-03-06 17:49:07,5,No Aplica,1,6
Siemens,1112803113,409460,02/03/2023 08:45 PM,103326,06/03/2023 12:22 PM,IMPORTACION,Sin Dato,91004938,R01,2023-03-06 04:07,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-03-06 05:40,,2023-03-06 17:40:25,5,No Aplica,1,6
Siemens,1112803114,409460,02/03/2023 08:45 PM,103327,06/03/2023 12:22 PM,IMPORTACION,Sin Dato,91004938,R01,2023-03-06 04:06,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-03-06 05:40,,2023-03-06 17:40:59,5,No Aplica,1,6
Siemens,1112803117,409460,02/03/2023 08:45 PM,103328,06/03/2023 12:22 PM,IMPORTACION,Sin Dato,91004938,R01,2023-03-06 04:19,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-03-06 05:01,,2023-03-06 17:01:19,5,No Aplica,1,5
Siemens,1112841979,410196,16/03/2023 08:02 PM,104548,21/03/2023 10:08 AM,IMPORTACION,Sin Dato,91004938,R01,2023-03-21 01:17,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-03-21 03:20,,2023-03-21 15:20:46,5,No Aplica,2,6
Siemens,1112921215,412581,13/04/2023 07:48 PM,106803,15/04/2023 10:22 PM,IMPORTACION,Sin Dato,91004938,R01,2023-04-17 09:21,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-04-17 10:22,,2023-04-17 10:22:21,36,No Aplica,1,10
Siemens,1112921216,412581,13/04/2023 07:48 PM,106804,15/04/2023 10:22 PM,IMPORTACION,Sin Dato,91004938,R01,2023-04-17 09:51,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-04-17 10:39,,2023-04-17 10:39:31,36,No Aplica,1,11
Siemens,1112921663,412581,13/04/2023 07:48 PM,106805,15/04/2023 10:22 PM,IMPORTACION,Sin Dato,91004938,R01,2023-04-17 09:22,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-04-17 10:21,,2023-04-17 10:21:48,36,No Aplica,1,10
Siemens,1112921664,412581,13/04/2023 07:48 PM,106806,15/04/2023 10:22 PM,IMPORTACION,Sin Dato,91004938,R01,2023-04-17 09:56,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-04-17 10:28,,2023-04-17 10:28:07,36,No Aplica,1,11
Siemens,1112921665,412581,13/04/2023 07:48 PM,106807,15/04/2023 10:22 PM,IMPORTACION,Sin Dato,91004938,R01,2023-04-17 09:51,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-04-17 10:39,,2023-04-17 10:39:08,36,No Aplica,1,11
Siemens,1112921666,412581,13/04/2023 07:48 PM,106808,15/04/2023 10:22 PM,IMPORTACION,Sin Dato,91004938,R01,2023-04-17 08:52,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-04-17 10:28,,2023-04-17 10:28:19,36,No Aplica,2,11
Siemens,1112921667,412581,13/04/2023 07:48 PM,106809,15/04/2023 10:22 PM,IMPORTACION,Sin Dato,91004938,R01,2023-04-17 09:52,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-04-17 10:39,,2023-04-17 10:39:20,36,No Aplica,1,11
Siemens,1112923920,412581,13/04/2023 07:48 PM,106819,15/04/2023 10:22 PM,IMPORTACION,Sin Dato,91004938,R01,2023-04-17 09:25,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-04-17 10:19,,2023-04-17 10:19:09,36,No Aplica,1,10
Siemens,1112923921,412581,13/04/2023 07:48 PM,106820,15/04/2023 10:22 PM,IMPORTACION,Sin Dato,91004938,R01,2023-04-17 09:50,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-04-17 10:38,,2023-04-17 10:38:58,36,No Aplica,1,11
Siemens,1112923923,412581,13/04/2023 07:48 PM,106822,15/04/2023 10:22 PM,IMPORTACION,Sin Dato,91004938,R01,2023-04-17 08:54,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-04-17 10:28,,2023-04-17 10:28:34,36,No Aplica,2,11
Siemens,1112923924,412581,13/04/2023 07:48 PM,106823,15/04/2023 10:22 PM,IMPORTACION,Sin Dato,91004938,R01,2023-04-17 08:53,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-04-17 10:28,,2023-04-17 10:28:57,36,No Aplica,2,11
Siemens,1112923925,412581,13/04/2023 07:48 PM,106824,15/04/2023 10:22 PM,IMPORTACION,Sin Dato,91004938,R01,2023-04-17 08:59,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-04-17 10:21,,2023-04-17 10:21:23,36,No Aplica,2,10
Siemens,1112923926,412581,13/04/2023 07:48 PM,106825,15/04/2023 10:22 PM,IMPORTACION,Sin Dato,91004938,R01,2023-04-17 09:20,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-04-17 10:21,,2023-04-17 10:21:34,36,No Aplica,1,10
Siemens,1112938232,413150,21/04/2023 09:48 AM,107495,24/04/2023 12:20 PM,IMPORTACION,Sin Dato,91004938,R01,2023-04-24 05:53,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-04-24 07:23,,2023-04-24 19:23:15,7,No Aplica,2,8
Siemens,1112938233,413150,21/04/2023 09:48 AM,107496,24/04/2023 12:20 PM,IMPORTACION,Sin Dato,91004938,R01,2023-04-24 06:22,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-04-24 07:20,,2023-04-24 19:20:44,7,No Aplica,1,7
Siemens,1112948839,413153,24/04/2023 05:16 PM,107838,26/04/2023 11:07 AM,IMPORTACION,Sin Dato,91004938,R01,2023-04-26 07:40,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-04-27 07:27,,2023-04-27 07:27:58,20,No Aplica,12,21
Siemens,1112978346,414120,05/05/2023 01:09 PM,108763,08/05/2023 08:50 PM,IMPORTACION,Sin Dato,91004938,R01,2023-05-09 12:58,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-05-09 08:35,,2023-05-09 08:35:32,12,No Aplica,8,12
Siemens,1112629503,404447,03/01/2023 07:07 PM,098100,04/01/2023 10:42 AM,IMPORTACION,Sin Dato,91004938,R01,2023-01-04 08:50,,100.00,2,0,2,0.00,0.00,100.00,2,2,2,2.00,2023-01-04 09:07,,2023-01-04 21:07:26,11,No Aplica,1,11
Siemens,1112637321,404651,06/01/2023 03:21 PM,098361,07/01/2023 07:51 PM,IMPORTACION,Sin Dato,91004938,R01,2023-01-09 04:14,,100.00,2,0,2,0.00,0.00,100.00,2,2,2,2.00,2023-01-09 06:30,,2023-01-09 18:31:39,47,No Aplica,2,18
Siemens,1112637668,404651,06/01/2023 03:21 PM,098368,07/01/2023 07:51 PM,IMPORTACION,Sin Dato,91004938,R01,2023-01-09 04:10,,100.00,2,0,2,0.00,0.00,100.00,2,2,2,2.00,2023-01-09 06:29,,2023-01-09 18:29:16,47,No Aplica,2,18
Siemens,1112695041,406031,23/01/2023 08:20 PM,099839,25/01/2023 11:44 AM,IMPORTACION,Sin Dato,91004938,R01,2023-01-26 08:58,,100.00,2,0,2,0.00,0.00,100.00,2,2,2,2.00,2023-01-26 10:22,,2023-01-26 10:22:32,23,No Aplica,2,23
Siemens,1112695046,406031,23/01/2023 08:20 PM,099844,25/01/2023 11:44 AM,IMPORTACION,Sin Dato,91004938,R01,2023-01-26 11:52,,100.00,2,0,2,0.00,0.00,100.00,2,2,2,2.00,2023-01-26 12:06,,2023-01-26 12:06:29,25,No Aplica,1,25
Siemens,1112695050,406031,23/01/2023 08:20 PM,099848,25/01/2023 11:44 AM,IMPORTACION,Sin Dato,91004938,R01,2023-01-26 08:41,,100.00,2,0,2,0.00,0.00,100.00,2,2,2,2.00,2023-01-26 10:21,,2023-01-26 10:21:54,23,No Aplica,2,23
Siemens,1112695074,406031,23/01/2023 08:20 PM,099872,25/01/2023 11:44 AM,IMPORTACION,Sin Dato,91004938,R01,2023-01-26 09:04,,100.00,2,0,2,0.00,0.00,100.00,2,2,2,2.00,2023-01-26 09:37,,2023-01-26 09:37:34,22,No Aplica,0,22
Siemens,1112717315,406731,30/01/2023 05:30 PM,100359,01/02/2023 11:34 AM,IMPORTACION,Sin Dato,91004938,R01,2023-02-01 12:40,,100.00,2,0,2,0.00,0.00,100.00,2,2,2,2.00,2023-02-01 02:39,,2023-02-01 14:39:16,3,No Aplica,2,4
Siemens,1112803091,409460,02/03/2023 08:45 PM,103312,06/03/2023 12:22 PM,IMPORTACION,Sin Dato,91004938,R01,2023-03-06 04:16,,100.00,2,0,2,0.00,0.00,100.00,2,2,2,2.00,2023-03-06 05:00,,2023-03-06 17:00:28,5,No Aplica,1,5
Siemens,1112803110,409460,02/03/2023 08:45 PM,103324,06/03/2023 12:22 PM,IMPORTACION,Sin Dato,91004938,R01,2023-03-06 04:04,,100.00,2,0,2,0.00,0.00,100.00,2,2,2,2.00,2023-03-06 04:30,,2023-03-06 16:31:11,4,No Aplica,0,5
Siemens,1112923934,412581,13/04/2023 07:48 PM,106833,15/04/2023 10:22 PM,IMPORTACION,Sin Dato,91004938,R01,2023-04-17 08:58,,100.00,2,0,2,0.00,0.00,100.00,2,2,2,2.00,2023-04-17 10:19,,2023-04-17 10:19:33,36,No Aplica,2,10
Siemens,1112629500,404447,03/01/2023 07:07 PM,098098,04/01/2023 10:42 AM,IMPORTACION,Sin Dato,91004938,R01,2023-01-04 08:52,,100.00,3,0,3,0.00,0.00,100.00,3,3,3,3.00,2023-01-04 09:05,,2023-01-04 21:06:19,11,No Aplica,1,11
Siemens,1112637320,404651,06/01/2023 03:21 PM,098360,07/01/2023 07:51 PM,IMPORTACION,Sin Dato,91004938,R01,2023-01-09 03:32,,100.00,3,0,3,0.00,0.00,100.00,3,3,3,3.00,2023-01-09 06:34,,2023-01-09 18:34:58,47,No Aplica,3,18
Siemens,1112647948,404706,09/01/2023 05:37 PM,098543,10/01/2023 01:12 PM,IMPORTACION,Sin Dato,91004938,R01,2023-01-10 03:20,,100.00,3,0,3,0.00,0.00,100.00,3,3,3,3.00,2023-01-10 03:36,,2023-01-10 15:36:31,2,No Aplica,0,3
Siemens,1112695052,406031,23/01/2023 08:20 PM,099850,25/01/2023 11:44 AM,IMPORTACION,Sin Dato,91004938,R01,2023-01-26 11:01,,100.00,3,0,3,0.00,0.00,100.00,3,3,3,3.00,2023-01-26 11:21,,2023-01-26 11:21:37,24,No Aplica,0,24
Siemens,1112923922,412581,13/04/2023 07:48 PM,106821,15/04/2023 10:22 PM,IMPORTACION,Sin Dato,91004938,R01,2023-04-17 08:57,,100.00,3,0,3,0.00,0.00,100.00,3,3,3,3.00,2023-04-17 10:30,,2023-04-17 10:30:28,36,No Aplica,2,11
Siemens,1112695023,406031,23/01/2023 08:20 PM,099829,25/01/2023 11:44 AM,IMPORTACION,Sin Dato,91004938,R01,2023-01-26 09:49,,100.00,4,0,4,0.00,0.00,100.00,4,4,4,4.00,2023-01-26 11:47,,2023-01-26 11:47:58,24,No Aplica,2,25
Siemens,1112695045,406031,23/01/2023 08:20 PM,099843,25/01/2023 11:44 AM,IMPORTACION,Sin Dato,91004938,R01,2023-01-26 11:03,,100.00,4,0,4,0.00,0.00,100.00,4,4,4,4.00,2023-01-26 11:18,,2023-01-26 11:18:46,24,No Aplica,0,24
Siemens,1112695057,406031,23/01/2023 08:20 PM,099855,25/01/2023 11:44 AM,IMPORTACION,Sin Dato,91004938,R01,2023-01-26 11:47,,100.00,4,0,4,0.00,0.00,100.00,4,4,4,4.00,2023-01-26 12:08,,2023-01-26 12:09:33,25,No Aplica,1,25
Siemens,1112695044,406031,23/01/2023 08:20 PM,099842,25/01/2023 11:44 AM,IMPORTACION,Sin Dato,91004938,R01,2023-01-26 11:04,,100.00,5,0,5,0.00,0.00,100.00,5,5,5,5.00,2023-01-26 11:16,,2023-01-26 11:17:44,24,No Aplica,0,24
Siemens,1112803100,409460,02/03/2023 08:45 PM,103318,06/03/2023 12:22 PM,IMPORTACION,Sin Dato,91004938,R01,2023-03-06 04:21,,100.00,5,0,5,0.00,0.00,100.00,5,5,5,5.00,2023-03-06 06:01,,2023-03-06 18:01:45,6,No Aplica,2,6
Siemens,1112695024,406031,23/01/2023 08:20 PM,099830,25/01/2023 11:44 AM,IMPORTACION,Sin Dato,91004938,R01,2023-01-26 11:06,,100.00,6,0,6,0.00,0.00,100.00,6,6,6,6.00,2023-01-26 11:19,,2023-01-26 11:20:57,24,No Aplica,0,24
Siemens,1112695025,406031,23/01/2023 08:20 PM,099831,25/01/2023 11:44 AM,IMPORTACION,Sin Dato,91004938,R01,2023-01-26 09:43,,100.00,11,0,11,0.00,0.00,100.00,11,11,11,11.00,2023-01-26 11:49,,2023-01-26 11:51:32,24,No Aplica,2,25
Siemens,1112637667,404651,06/01/2023 03:21 PM,098367,07/01/2023 07:51 PM,IMPORTACION,Sin Dato,91004938,R01,2023-01-09 04:01,,100.00,25,0,25,0.00,0.00,100.00,25,25,25,25.00,2023-01-09 06:20,,2023-01-09 18:25:11,47,No Aplica,2,18
Siemens,1112637666,404651,06/01/2023 03:21 PM,098366,07/01/2023 07:51 PM,IMPORTACION,Sin Dato,91004938,R01,2023-01-09 01:56,,100.00,35,0,64,0.00,0.00,100.00,64,35,35,64.00,2023-01-09 01:58,,2023-01-09 18:15:30,47,No Aplica,5,18
Siemens,1112685955,406028,20/01/2023 10:06 AM,099595,23/01/2023 12:16 PM,IMPORTACION,Sin Dato,91004971,R01,2023-01-24 11:31,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-01-24 11:50,,2023-01-24 11:50:02,23,No Aplica,0,24
Siemens,1112785698,407846,24/02/2023 09:36 AM,102612,27/02/2023 02:27 PM,IMPORTACION,Sin Dato,91004971,R01,2023-02-28 07:55,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-02-28 08:11,,2023-02-28 08:11:06,18,No Aplica,1,18
Siemens,1112872354,411105,27/03/2023 05:49 PM,105456,29/03/2023 03:42 PM,IMPORTACION,Sin Dato,91004971,R01,2023-03-30 06:35,,100.00,2,0,2,0.00,0.00,100.00,2,2,2,2.00,2023-03-30 08:36,,2023-03-30 08:36:58,17,No Aplica,2,17
Siemens,1112938213,413150,21/04/2023 09:48 AM,107476,24/04/2023 12:20 PM,IMPORTACION,Sin Dato,91004971,R01,2023-04-24 05:26,,100.00,2,0,2,0.00,0.00,100.00,2,2,2,2.00,2023-04-24 05:41,,2023-04-24 17:41:09,5,No Aplica,0,6
Siemens,1112685954,406028,20/01/2023 10:06 AM,099594,23/01/2023 12:16 PM,IMPORTACION,Sin Dato,91004971,R01,2023-01-24 10:54,,100.00,3,0,3,0.00,0.00,100.00,3,3,3,3.00,2023-01-24 11:41,,2023-01-24 11:42:00,23,No Aplica,1,24
Siemens,1112785697,407846,24/02/2023 09:36 AM,102611,27/02/2023 02:27 PM,IMPORTACION,Sin Dato,91004971,R01,2023-02-28 07:47,,100.00,4,0,4,0.00,0.00,100.00,4,4,4,4.00,2023-02-28 08:12,,2023-02-28 08:12:36,18,No Aplica,1,18
Siemens,1112673998,405523,17/01/2023 09:55 AM,099202,17/01/2023 06:19 PM,IMPORTACION,Sin Dato,91004972,R01,2023-01-18 05:20,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-01-18 05:27,,2023-01-18 17:27:36,23,No Aplica,0,24
Siemens,1112717752,406731,30/01/2023 05:30 PM,100413,01/02/2023 11:34 AM,IMPORTACION,Sin Dato,91004972,R01,2023-02-01 01:06,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-02-01 02:57,,2023-02-01 14:57:12,3,No Aplica,1,4
Siemens,1112717753,406731,30/01/2023 05:30 PM,100415,01/02/2023 11:34 AM,IMPORTACION,Sin Dato,91004972,R01,2023-02-01 01:02,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-02-01 02:52,,2023-02-01 14:52:57,3,No Aplica,1,4
Siemens,1112673997,405523,17/01/2023 09:55 AM,099201,17/01/2023 06:19 PM,IMPORTACION,Sin Dato,91004972,R01,2023-01-18 05:22,,100.00,2,0,2,0.00,0.00,100.00,2,2,2,2.00,2023-01-18 05:27,,2023-01-18 17:28:03,23,No Aplica,0,24
Siemens,1112769341,407517,17/02/2023 10:38 AM,101948,20/02/2023 11:10 AM,IMPORTACION,Sin Dato,91004972,R01,2023-02-21 12:06,,100.00,2,0,2,0.00,0.00,100.00,2,2,2,2.00,2023-02-21 12:51,,2023-02-21 12:51:49,25,No Aplica,0,26
Siemens,1112912995,412466,11/04/2023 09:39 AM,106474,11/04/2023 06:30 PM,IMPORTACION,Sin Dato,91004972,R01,2023-04-12 04:18,,100.00,2,0,2,0.00,0.00,100.00,2,2,2,2.00,2023-04-12 08:08,,2023-04-12 08:08:59,14,No Aplica,4,14
Siemens,1112695090,406031,23/01/2023 08:20 PM,099885,25/01/2023 11:44 AM,IMPORTACION,Sin Dato,91004973,R01,2023-01-26 08:55,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-01-26 10:00,,2023-01-26 10:00:33,23,No Aplica,2,23
Siemens,1112737349,407189,08/02/2023 09:42 AM,101011,08/02/2023 06:02 PM,IMPORTACION,Sin Dato,91004973,R01,2023-02-09 12:19,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-02-09 12:32,,2023-02-09 12:32:45,18,No Aplica,0,19
Siemens,1112737351,407189,08/02/2023 09:42 AM,101012,08/02/2023 06:02 PM,IMPORTACION,Sin Dato,91004973,R01,2023-02-09 12:20,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-02-09 12:32,,2023-02-09 12:32:56,18,No Aplica,0,19
Siemens,1112737372,407189,08/02/2023 09:42 AM,101030,08/02/2023 06:02 PM,IMPORTACION,Sin Dato,91004973,R01,2023-02-09 11:42,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-02-09 12:00,,2023-02-09 12:00:02,18,No Aplica,1,18
Siemens,1112749929,407515,13/02/2023 09:24 AM,101354,13/02/2023 07:54 PM,IMPORTACION,Sin Dato,91004973,R01,2023-02-13 04:39,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-02-14 09:31,,2023-02-14 09:31:42,14,No Aplica,17,14
Siemens,1112784656,407846,24/02/2023 09:36 AM,102574,27/02/2023 02:27 PM,IMPORTACION,Sin Dato,91004973,R01,2023-02-27 05:57,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-02-27 06:26,,2023-02-27 18:26:52,4,No Aplica,1,4
Siemens,1112784657,407846,24/02/2023 09:36 AM,102575,27/02/2023 02:27 PM,IMPORTACION,Sin Dato,91004973,R01,2023-02-27 05:46,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-02-27 06:47,,2023-02-27 18:47:54,4,No Aplica,1,5
Siemens,1112784658,407846,24/02/2023 09:36 AM,102576,27/02/2023 02:27 PM,IMPORTACION,Sin Dato,91004973,R01,2023-02-27 05:56,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-02-27 06:27,,2023-02-27 18:27:05,4,No Aplica,1,4
Siemens,1112784659,407846,24/02/2023 09:36 AM,102577,27/02/2023 02:27 PM,IMPORTACION,Sin Dato,91004973,R01,2023-02-27 06:46,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-02-28 08:21,,2023-02-28 08:21:52,18,No Aplica,14,18
Siemens,1112784661,407846,24/02/2023 09:36 AM,102579,27/02/2023 02:27 PM,IMPORTACION,Sin Dato,91004973,R01,2023-02-27 05:49,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-02-27 06:49,,2023-02-27 18:49:16,4,No Aplica,1,5
Siemens,1112784662,407846,24/02/2023 09:36 AM,102580,27/02/2023 02:27 PM,IMPORTACION,Sin Dato,91004973,R01,2023-02-27 06:48,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-02-28 08:22,,2023-02-28 08:22:28,18,No Aplica,14,18
Siemens,1112784663,407846,24/02/2023 09:36 AM,102581,27/02/2023 02:27 PM,IMPORTACION,Sin Dato,91004973,R01,2023-02-27 05:54,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-02-27 06:28,,2023-02-27 18:28:45,4,No Aplica,1,5
Siemens,1112784664,407846,24/02/2023 09:36 AM,102582,27/02/2023 02:27 PM,IMPORTACION,Sin Dato,91004973,R01,2023-02-27 05:51,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-02-27 06:28,,2023-02-27 18:28:22,4,No Aplica,1,4
Siemens,1112784666,407846,24/02/2023 09:36 AM,102584,27/02/2023 02:27 PM,IMPORTACION,Sin Dato,91004973,R01,2023-02-27 06:02,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-02-27 06:41,,2023-02-27 18:41:17,4,No Aplica,0,5
Siemens,1112784667,407846,24/02/2023 09:36 AM,102585,27/02/2023 02:27 PM,IMPORTACION,Sin Dato,91004973,R01,2023-02-27 06:43,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-02-28 08:21,,2023-02-28 08:21:08,18,No Aplica,14,18
Siemens,1112784668,407846,24/02/2023 09:36 AM,102586,27/02/2023 02:27 PM,IMPORTACION,Sin Dato,91004973,R01,2023-02-27 05:49,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-02-27 06:48,,2023-02-27 18:48:56,4,No Aplica,1,5
Siemens,1112784669,407846,24/02/2023 09:36 AM,102587,27/02/2023 02:27 PM,IMPORTACION,Sin Dato,91004973,R01,2023-02-27 06:01,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-02-27 06:41,,2023-02-27 18:41:27,4,No Aplica,0,5
Siemens,1112784670,407846,24/02/2023 09:36 AM,102588,27/02/2023 02:27 PM,IMPORTACION,Sin Dato,91004973,R01,2023-02-27 05:56,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-02-27 06:27,,2023-02-27 18:27:23,4,No Aplica,1,4
Siemens,1112784682,407846,24/02/2023 09:36 AM,102601,27/02/2023 02:27 PM,IMPORTACION,Sin Dato,91004973,R01,2023-02-27 05:48,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-02-27 06:49,,2023-02-27 18:49:54,4,No Aplica,1,5
Siemens,1112784683,407846,24/02/2023 09:36 AM,102602,27/02/2023 02:27 PM,IMPORTACION,Sin Dato,91004973,R01,2023-02-27 06:45,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-02-28 08:21,,2023-02-28 08:21:35,18,No Aplica,14,18
Siemens,1112784684,407846,24/02/2023 09:36 AM,102603,27/02/2023 02:27 PM,IMPORTACION,Sin Dato,91004973,R01,2023-02-27 06:44,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-02-28 08:21,,2023-02-28 08:21:26,18,No Aplica,14,18
Siemens,1112790305,192649454436,24/02/2023 05:46 PM,102406,24/02/2023 01:33 PM,IMPORTACION,Sin Dato,91004973,R01,2023-02-27 10:19,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-02-27 10:23,,2023-02-27 10:23:33,21,No Aplica,0,21
Siemens,1112796551,407847,27/02/2023 08:38 PM,102897,01/03/2023 02:17 PM,IMPORTACION,Sin Dato,91004973,R01,2023-03-02 08:57,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-03-02 08:57,,2023-03-02 08:57:08,18,No Aplica,0,19
